work_year,experience_level,employment_type,job_title,salary_in_usd,company_size
2023,EN,FT,Business Intelligence Analyst,78800,M
2024,MI,FT,Data Analyst,78575,M
2024,MI,FT,Business Intelligence,78400,L
2023,SE,FT,Data Analyst,78400,L
2024,EN,FT,Research Analyst,78308,M
2024,MI,FT,Business Intelligence Analyst,78300,M
2023,MI,FT,Data Scientist,78125,M
2024,MI,FT,Data Analyst,78108,M
2024,MI,FT,Data Analytics Consultant,78100,M
2024,MI,FT,Business Intelligence,78000,M
2024,MI,FT,Analytics Engineer,78000,M
2024,MI,FT,Analytics Engineer,78000,M
2024,MI,FT,Analytics Engineer,78000,M
2024,MI,FT,Data Analyst,78000,M
2024,SE,FT,Data Scientist,78000,M
2024,MI,FT,Data Analyst,78000,M
2023,SE,FT,Data Analyst,78000,M
2023,SE,FT,Data Analyst,78000,M
2023,MI,FT,Data Analyst,78000,M
2023,SE,FT,Business Data Analyst,78000,L
2023,MI,FT,Data Engineer,78000,M
2023,MI,FT,Data Analyst,78000,M
2023,SE,FT,Data Engineer,78000,M
2023,EX,FT,Data Scientist,78000,M
2023,SE,FT,Data Scientist,78000,M
2023,SE,FT,Data Analyst,78000,M
2023,SE,FT,Data Engineer,78000,M
2023,SE,FT,Data Analyst,78000,M
2023,SE,FT,Data Engineer,78000,M
2023,SE,FT,Data Scientist,78000,M
2022,SE,FT,Data Engineer,78000,M
2022,SE,FT,Data Engineer,78000,M
2022,MI,FT,Data Scientist,78000,M
2022,MI,FT,Analytics Engineer,78000,M
2022,MI,FT,Data Engineer,78000,M
2022,MI,FT,BI Analyst,78000,M
2022,MI,FT,Data Scientist,78000,M
2023,MI,FT,Data Scientist,77900,M
2024,MI,FT,Business Intelligence Developer,77826,M
2023,EN,FT,Data Scientist,77791,L
2024,SE,FT,Machine Learning Engineer,77777,S
2024,SE,FT,Data Scientist,77777,M
2024,MI,FT,Data Engineer,77777,M
2024,SE,FT,Lead Machine Learning Engineer,77777,L
2024,EN,FT,Data Science,77777,M
2024,SE,FT,Data Scientist,77777,M
2023,SE,FT,Data Engineer,77737,M
2023,SE,FT,Data Engineer,77737,L
2023,SE,FT,Data Scientist,77737,M
2023,SE,FT,Machine Learning Engineer,77737,M
2021,SE,FT,Data Scientist,77684,M
2024,SE,FT,Research Analyst,77400,M
2024,SE,FT,Data Engineer,77400,M
2021,MI,FT,ML Engineer,77364,S
2022,EN,FT,Data Manager,77300,M
2024,MI,FT,Data Analyst,77280,M
2024,MI,FT,Data Analyst,77280,M
2024,EN,FT,Data Analyst,77280,M
2024,EN,FT,Data Analyst,77280,M
2024,MI,FT,Data Analyst,77280,M
2024,EN,FT,Data Analyst,77265,M
2022,SE,FT,Applied Machine Learning Scientist,77119,L
2024,MI,FT,Data Engineer,77000,M
2024,MI,FT,Data Analyst,77000,M
2024,MI,FT,Data Manager,77000,M
2024,EN,FT,Data Analyst,77000,M
2024,SE,FT,Data Analyst,77000,M
2024,MI,FT,Data Analyst,77000,M
2024,SE,FT,Data Engineer,77000,M
2023,SE,FT,Data Analyst,77000,M
2023,SE,FT,Data Operations Analyst,77000,M
2020,MI,FT,Data Scientist,76958,S
2021,EN,FT,Data Science Consultant,76833,S
2021,EN,FT,Data Science Consultant,76833,L
2021,SE,FT,Data Engineer,76833,S
2022,MI,FT,Machine Learning Developer,76814,M
2022,SE,FT,Machine Learning Developer,76814,M
2023,SE,FT,Data Scientist,76508,S
2024,SE,FT,Data Engineer,76500,M
2024,EN,FT,Data Analyst,76500,M
2023,SE,FT,Business Intelligence Developer,76500,M
2023,SE,FT,Business Intelligence Developer,76500,M
2022,EX,FT,Head of Machine Learning,76309,L
2024,MI,FT,Data Scientist,76300,M
2024,EN,FT,Data Scientist,76300,M
2024,MI,FT,Business Intelligence Developer,76300,M
2024,MI,FT,BI Developer,76300,M
2024,SE,FT,Data Architect,76300,M
2024,MI,FT,Business Intelligence Developer,76300,M
2023,MI,FT,BI Developer,76300,M
2023,MI,FT,Data Scientist,76300,M
2023,MI,FT,BI Developer,76300,M
2023,MI,FT,Data Engineer,76284,M
2023,MI,FT,Machine Learning Engineer,76284,M
2024,MI,FT,Data Analyst,76200,M
2024,MI,FT,Data Analyst,76200,M
2024,MI,FT,Data Analyst,76095,M
2024,EN,FT,Data Analyst,76095,M
2024,SE,FT,Data Lead,76075,M
2024,MI,FT,Data Management Analyst,76050,M
2024,MI,FT,Data Management Analyst,76050,M
2023,SE,FT,Data Engineer,76050,M
2023,SE,FT,Data Engineer,76050,M
2024,EN,FT,Data Operations Analyst,76000,M
2024,EN,FT,Data Scientist,76000,M
2024,SE,FT,Data Analyst,76000,M
2023,SE,FT,Data Analyst,76000,M
2023,MI,FT,Research Scientist,76000,M
2023,EN,FT,ML Engineer,76000,L
2023,MI,FT,Data Engineer,76000,M
2022,EN,FT,BI Analyst,76000,L
2024,EN,FT,Data Analyst,75800,M
2021,MI,FT,Data Scientist,75774,L
2023,EN,FT,Research Analyst,75753,M
2024,MI,FT,Data Scientist,75705,M
2024,EN,FT,Data Analyst,75700,M
2022,MI,FT,Data Scientist,75648,S
2024,MI,FT,Data Scientist,75600,M
2024,MI,FT,Data Scientist,75600,M
2024,MI,FT,Data Scientist,75600,M
2024,MI,FT,Data Scientist,75600,M
2024,MI,FT,Data Scientist,75600,M
2023,SE,FT,Data Scientist,75577,L
2023,MI,FT,Machine Learning Engineer,75577,M
2023,SE,FT,Data Engineer,75577,M
2023,MI,FT,Data Engineer,75577,M
2023,SE,FT,Head of Data,75577,L
2023,SE,FT,Machine Learning Infrastructure Engineer,75577,M
2024,MI,FT,Data Analyst,75500,M
2024,MI,FT,Data Engineer,75500,M
2024,SE,FT,Data Analyst,75300,M
2024,MI,FT,Data Analyst,75100,M
2024,EN,FT,Data Analyst,75065,M
2024,EN,FT,Data Analyst,75065,M
2024,EN,FT,Data Analyst,75065,M
2023,EN,FT,Data Analyst,75065,M
2023,EN,FT,Data Analyst,75065,M
2023,EN,FT,Data Analyst,75065,M
2023,EN,FT,Data Analyst,75065,M
2021,MI,FT,Data Engineer,75050,L
2023,SE,FT,NLP Engineer,75038,M
2024,SE,FT,ML Engineer,75000,M
2024,SE,FT,Analytics Engineer,75000,M
2024,SE,FT,Insight Analyst,75000,M
2024,MI,FT,Data Science,75000,M
2024,SE,FT,Machine Learning Engineer,75000,M
2024,MI,FT,Research Scientist,75000,M
2024,EN,FT,Data Analyst,75000,M
2024,EN,FT,Data Management Analyst,75000,M
2024,EN,FT,Data Analyst,75000,M
2024,MI,FT,Business Intelligence Developer,75000,M
2024,EN,FT,Data Analyst,75000,M
2024,MI,FT,Data Analyst,75000,M
2024,SE,FT,Data Engineer,75000,M
2024,SE,FT,Data Analyst,75000,M
2024,EN,FT,Data Management Analyst,75000,M
2024,SE,FT,BI Developer,75000,M
2024,MI,FT,Data Engineer,75000,M
2024,EN,FT,Data Analyst,75000,M
2024,SE,FT,Data Analyst,75000,M
2024,MI,FT,Analytics Engineer,75000,M
2024,EN,FT,Business Intelligence Analyst,75000,M
2024,MI,FT,Data Engineer,75000,M
2024,EN,FT,Data Analyst,75000,M
2024,SE,FT,Data Scientist,75000,M
2024,MI,FT,Data Analyst,75000,M
2024,MI,FT,Data Product Manager,75000,M
2024,MI,FT,Data Engineer,75000,M
2024,SE,FT,Data Engineer,75000,M
2024,MI,FT,Analytics Engineer,75000,M
2024,EN,FT,Data Analyst,75000,M
2024,EN,FT,Data Analyst,75000,M
2024,MI,FT,Data Scientist,75000,M
2024,MI,FT,Data Specialist,75000,M
2024,EN,FT,Data Analyst,75000,M
2024,MI,FT,Data Scientist,75000,M
2024,SE,FT,Business Intelligence Developer,75000,M
2024,EN,FT,Data Analyst,75000,M
2024,MI,FT,Data Scientist,75000,M
2024,MI,FT,Analytics Engineer,75000,M
2024,EN,FT,Data Analyst,75000,M
2024,MI,FT,Research Scientist,75000,M
2023,MI,FT,Data Specialist,75000,M
2023,MI,FT,Data Scientist,75000,M
2023,MI,FT,Data Analyst,75000,M
2023,EN,FT,Data Analyst,75000,M
2023,SE,FT,Data Analyst,75000,M
2023,MI,FT,Data Engineer,75000,M
2023,MI,FT,Data Analyst,75000,M
2023,EN,FT,Data Analyst,75000,M
2023,EN,FT,Data Analyst,75000,M
2023,MI,FT,Data Analyst,75000,M
2023,MI,FT,Analytics Engineer,75000,M
2023,SE,FT,Data Analyst,75000,M
2023,SE,FT,Data Integration Engineer,75000,M
2023,MI,FT,Analytics Engineer,75000,M
2023,SE,FT,Data Engineer,75000,M
2023,MI,FT,Data Engineer,75000,M
2023,MI,FT,Data Analyst,75000,M
2023,SE,FT,Data Analyst,75000,M
2023,SE,FT,Data Analyst,75000,M
2023,MI,FT,BI Developer,75000,M
2023,SE,FT,Data Analyst,75000,M
2023,EX,FT,Data Manager,75000,M
2023,SE,FT,BI Analyst,75000,M
2023,SE,FT,Data Analyst,75000,M
2023,SE,FT,Data Analyst,75000,M
2023,MI,FT,BI Developer,75000,M
2023,SE,FT,Data Engineer,75000,M
2023,SE,FT,Data Analyst,75000,M
2023,SE,FT,Data Analyst,75000,M
2023,SE,FT,Data Analyst,75000,M
2023,MI,FT,Data Analyst,75000,M
2023,SE,FT,Data Engineer,75000,M
2023,SE,FT,Analytics Engineer,75000,M
2023,EN,FT,Data Analyst,75000,M
2023,SE,FT,Data Analyst,75000,M
2023,SE,FT,Data Analyst,75000,M
2023,MI,FT,Data Analyst,75000,M
2023,SE,FT,Data Analyst,75000,M
2023,MI,FT,Data Analyst,75000,M
2023,SE,FT,BI Analyst,75000,M
2023,SE,FT,Data Analyst,75000,M
2023,MI,FT,Data Analyst,75000,M
2023,SE,FT,Data Engineer,75000,M
2023,SE,FT,Data Analyst,75000,M
2023,SE,FT,Data Analyst,75000,M
2023,SE,FT,Data Analyst,75000,M
2023,MI,FT,Data Analyst,75000,M
2023,SE,FT,Data Engineer,75000,M
2023,SE,FT,Data Engineer,75000,M
2023,EN,FT,Data Analyst,75000,M
2023,SE,FT,Data Engineer,75000,M
2023,EN,FT,Data Analyst,75000,M
2023,SE,FT,Data Analyst,75000,M
2023,SE,FT,Data Analyst,75000,M
2023,MI,FT,Data Analyst,75000,M
2023,SE,FT,Data Engineer,75000,M
2023,MI,FT,Data Engineer,75000,M
2023,MI,FT,Data Engineer,75000,M
2023,EN,FT,Data Analyst,75000,M
2023,SE,FT,Data Analyst,75000,M
2023,MI,FT,Data Analyst,75000,M
2023,SE,FT,Data Engineer,75000,M
2023,EN,FT,Data Analyst,75000,M
2023,MI,FT,Data Engineer,75000,M
2023,SE,FT,Data Analyst,75000,M
2023,EN,FT,Data Analyst,75000,M
2023,SE,FT,Data Analyst,75000,M
2023,EN,FT,Data Analyst,75000,M
2023,EN,FT,Data Analyst,75000,M
2023,SE,FT,Data Engineer,75000,M
2023,SE,FT,Data Engineer,75000,M
2023,SE,FT,Data Engineer,75000,M
2023,SE,FT,Data Engineer,75000,M
2022,SE,FT,Data Engineer,75000,M
2022,MI,FT,Data Analyst,75000,M
2022,MI,FT,Data Analyst,75000,M
2022,MI,FT,Data Engineer,75000,M
2022,MI,FT,Financial Data Analyst,75000,M
2022,MI,FT,Applied Machine Learning Scientist,75000,M
2022,MI,FT,Data Analyst,75000,M
2022,MI,FT,Applied Machine Learning Scientist,75000,L
2022,MI,FT,Principal Data Analyst,75000,S
2021,MI,FT,Data Analyst,75000,L
2023,MI,FT,AI Developer,74883,M
2023,MI,FT,Software Data Engineer,74883,L
2024,MI,FT,Data Engineer,74880,M
2024,SE,FT,Research Scientist,74800,M
2023,MI,FT,Data Analyst,74800,M
2023,SE,FT,BI Developer,74562,M
2023,EN,FT,Data Scientist,74540,M
2022,EN,FT,Data Scientist,74540,M
2024,EN,FT,Machine Learning Engineer,74500,M
2023,MI,FT,Data Engineer,74500,M
2024,SE,FT,Data Analyst,74400,M
2024,MI,FT,Data Engineer,74400,M
2024,EN,FT,Data Analyst,74400,M
2023,SE,FT,Data Analyst,74400,M
2023,SE,FT,Data Analyst,74400,M
2023,SE,FT,Data Analyst,74400,M
2023,SE,FT,Data Analyst,74400,M
2023,SE,FT,Data Analyst,74400,M
2023,SE,FT,Data Analyst,74400,M
2023,SE,FT,Data Analyst,74400,M
2023,SE,FT,Data Analyst,74400,M
2024,MI,FT,BI Developer,74300,M
2024,MI,FT,Data Engineer,74300,M
2024,SE,FT,Data Modeler,74300,M
2024,EN,FT,Data Analyst,74300,M
2023,EN,FT,Data Analyst,74300,M
2024,SE,FT,Data Architect,74276,M
2024,MI,FT,Research Engineer,74276,M
2024,MI,FT,Data Scientist,74270,M
2024,SE,FT,Machine Learning Engineer,74270,M
2024,MI,FT,Data Scientist,74270,M
2023,SE,FT,Data Analyst,74178,M
2020,MI,FT,Data Engineer,74130,L
2024,SE,FT,Data Engineer,74100,M
2023,EN,FT,AI Programmer,74087,L
2024,EN,FT,Research Analyst,74000,M
2021,MI,FT,Machine Learning Engineer,74000,S
2023,EN,FT,Data Engineer,73900,M
2022,MI,FT,Data Engineer,73880,M
2022,MI,FT,Analytics Engineer,73880,M
2022,MI,FT,Data Engineer,73880,M
2022,MI,FT,Data Engineer,73880,M
2022,MI,FT,Data Engineer,73880,M
2022,MI,FT,Data Engineer,73880,M
2022,SE,FT,Data Engineer,73880,M
2023,SE,FT,Data Manager,73857,M
2023,SE,FT,Business Intelligence Engineer,73824,M
2023,EN,FT,Data Analyst,73824,M
2023,MI,FT,Data Product Owner,73824,M
2023,MI,FT,Data Scientist,73824,M
2023,MI,FT,Data Engineer,73824,M
2023,MI,FT,Data Manager,73824,M
2023,MI,FT,Analytics Engineer,73824,M
2023,SE,FT,Data Engineer,73824,M
2023,SE,FT,Data Analyst,73824,M
2023,MI,FT,Data Analyst,73824,M
2023,MI,FT,Data Scientist,73824,M
2023,MI,FT,Data Scientist,73824,M
2023,MI,FT,Data Analyst,73824,M
2023,MI,FT,Data Manager,73824,M
2023,MI,FT,Analytics Engineer,73824,M
2023,MI,FT,Data Analyst,73824,M
2023,MI,FT,Data Scientist,73824,M
2023,MI,FT,Data Analyst,73824,M
2023,MI,FT,Data Science Lead,73824,M
2023,MI,FT,Machine Learning Research Engineer,73824,L
2024,EN,FT,Data Analyst,73756,M
2022,EN,FT,Data Scientist,73742,L
2024,SE,FT,Research Analyst,73700,M
2022,MI,FT,Data Scientist,73546,M
2022,SE,FT,Data Engineer,73546,M
2022,SE,FT,Machine Learning Engineer,73546,M
2022,SE,FT,Data Engineer,73546,M
2022,MI,FT,Data Scientist,73546,L
2022,MI,FT,Data Engineer,73546,M
2022,MI,FT,Data Engineer,73546,M
2022,MI,FT,Data Engineer,73546,M
2022,MI,FT,Data Engineer,73546,M
2023,MI,FT,Data Manager,73500,M
2023,MI,FT,Data Manager,73500,M
2023,MI,FT,Data Manager,73500,M
2023,MI,FT,Data Manager,73500,M
2023,MI,FT,Data Manager,73500,M
2023,MI,FT,Data Manager,73500,M
2023,MI,FT,Data Strategist,73500,M
2023,SE,FT,Data Analyst,73500,M
2023,MI,FT,Data Manager,73500,M
2023,MI,FT,Data Manager,73500,M
2023,MI,FT,Data Manager,73500,M
2023,MI,FT,Data Manager,73500,M
2023,MI,FT,Data Manager,73500,M
2023,MI,FT,Data Manager,73500,M
2023,MI,FT,Data Manager,73500,M
2023,MI,FT,Data Manager,73500,M
2023,MI,FT,Data Manager,73500,M
2023,MI,FT,Data Manager,73500,M
2023,MI,FT,Data Manager,73500,M
2023,MI,FT,Data Engineer,73400,M
2024,MI,FT,Data Scientist,73100,M
2024,MI,FT,Data Analyst,73100,M
2024,MI,FT,Data Scientist,73100,M
2024,MI,FT,AI Engineer,73100,M
2024,MI,FT,Data Scientist,73100,M
2024,MI,FT,Data Scientist,73100,M
2024,SE,FT,Data Analytics Lead,73100,M
2024,MI,FT,Data Engineer,73100,M
2024,MI,FT,ETL Developer,73100,M
2024,MI,FT,Data Scientist,73100,M
2024,MI,FT,Data Scientist,73100,M
2024,MI,FT,Data Scientist,73100,M
2024,MI,FT,Data Scientist,73100,M
2024,SE,FT,Data Analyst,73100,M
2024,MI,FT,AI Engineer,73100,M
2024,MI,FT,Data Scientist,73100,M
2024,MI,FT,Data Scientist,73100,M
2024,SE,FT,Data Engineer,73100,M
2024,MI,FT,AI Engineer,73100,M
2024,MI,FT,Data Scientist,73100,M
2024,MI,FT,Data Engineer,73100,M
2024,MI,FT,Data Scientist,73100,M
2024,MI,FT,Machine Learning Engineer,73100,M
2023,MI,FT,Machine Learning Engineer,73100,M
2023,SE,FT,Data Engineer,73100,M
2023,MI,FT,Data Scientist,73100,M
2023,SE,FT,Data Engineer,73100,M
2023,MI,FT,Data Scientist,73100,M
2023,MI,FT,Data Visualization Specialist,73100,M
2023,MI,FT,AI Engineer,73100,M
2023,MI,FT,Data Modeler,73100,M
2023,MI,FT,Data Engineer,73100,M
2023,MI,FT,Data Scientist,73100,M
2023,SE,FT,Data Analyst,73100,M
2023,SE,FT,Data Analyst,73100,M
2023,SE,FT,Machine Learning Researcher,73100,M
2023,SE,FT,Data Engineer,73100,M
2023,EN,FT,Data Scientist,73100,M
2023,MI,FT,Data Scientist,73100,M
2023,SE,FT,Data Scientist,73100,M
2023,MI,FT,Data Scientist,73100,M
2023,MI,FT,Data Scientist,73100,M
2023,MI,FT,Data Analyst,73100,M
2023,SE,FT,Data Engineer,73100,M
2023,MI,FT,MLOps Engineer,73100,M
2024,MI,FT,Research Engineer,73000,M
2024,MI,FT,Data Engineer,73000,M
2024,MI,FT,Data Scientist,73000,M
2024,MI,FT,Data Specialist,73000,M
2024,MI,FT,Data Scientist,73000,M
2023,EN,FT,Research Engineer,73000,M
2023,MI,FT,Data Scientist,73000,M
2023,SE,FT,Data Analyst,73000,M
2023,MI,FT,Data Specialist,73000,M
2023,SE,FT,Data Engineer,73000,M
2022,EN,FT,Data Scientist,73000,M
2021,MI,FT,Data Scientist,73000,L
2024,MI,FT,Data Scientist,72870,M
2024,MI,FT,Machine Learning Scientist,72700,M
2024,MI,FT,Data Scientist,72700,M
2024,MI,FT,Machine Learning Engineer,72700,M
2024,MI,FT,Data Scientist,72700,M
2023,MI,FT,Data Scientist,72700,M
2024,SE,FT,Business Intelligence Analyst,72600,M
2023,MI,FT,Data Engineer,72593,M
2024,MI,FT,Data Analyst,72500,M
2024,SE,FT,Data Scientist,72500,M
2023,EN,FT,Data Analyst,72500,M
2021,EN,FT,Data Engineer,72500,L
2023,MI,FT,Data Developer,72409,M
2023,MI,FT,Data Scientist,72409,M
2023,MI,FT,Data Analyst,72400,M
2024,MI,FT,Data Scientist,72360,M
2023,SE,FT,BI Data Analyst,72338,M
2023,SE,FT,Data Analyst,72250,M
2024,MI,FT,Analytics Engineer,72240,M
2024,MI,FT,Data Engineer,72222,M
2024,EN,FT,Data Science,72222,M
2021,MI,FT,Data Engineer,72212,L
2024,EN,FT,Data Analyst,72200,M
2023,SE,FT,Data Quality Analyst,72200,M
2024,MI,FT,Data Engineer,72100,M
2024,EN,FT,Data Scientist,72100,M
2024,MI,FT,Data Scientist,72100,M
2024,SE,FT,Data Scientist,72000,M
2024,MI,FT,Data Management Specialist,72000,M
2024,MI,FT,ETL Developer,72000,M
2024,EN,FT,Business Intelligence Analyst,72000,M
2024,EN,FT,Data Operations Associate,72000,M
2024,EN,FT,Data Management Analyst,72000,M
2023,MI,FT,Data Engineer,72000,M
2023,MI,FT,Machine Learning Engineer,72000,M
2023,EN,FT,Research Analyst,72000,M
2023,SE,FT,Data Specialist,72000,M
2023,SE,FT,Data Engineer,72000,M
2023,SE,FT,Data Engineer,72000,M
2023,EX,FT,Data Manager,72000,S
2023,MI,FT,Data Engineer,72000,M
2023,SE,FT,Data Analyst,72000,M
2023,SE,FT,Data Engineer,72000,M
2023,SE,FT,Data Analyst,72000,M
2023,SE,FT,Data Engineer,72000,M
2023,SE,FT,Data Strategist,72000,M
2023,MI,FT,Data Engineer,72000,M
2023,MI,FT,Data Analyst,72000,M
2023,SE,FT,Applied Scientist,72000,L
2020,EN,FT,Data Analyst,72000,L
2024,MI,PT,Data Scientist,71958,M
2024,EN,FT,Data Analyst,71958,M
2023,EX,FT,Data Engineer,71908,M
2023,EN,FT,Data Engineer,71908,M
2023,EN,FT,Data Scientist,71907,M
2023,EN,FT,Data Scientist,71907,M
2021,SE,FT,Data Analyst,71786,M
2023,EN,FT,Data Analyst,71615,M
2024,MI,FT,Data Manager,71500,M
2023,SE,FT,Data Specialist,71500,M
2023,SE,FT,NLP Engineer,71475,M
2023,SE,FT,Data Scientist,71400,M
2023,SE,FT,Data Engineer,71363,M
2023,SE,FT,Data Scientist,71259,M
2024,EN,FT,Data Analyst,71250,M
2024,SE,FT,Data Scientist,71250,M
2023,SE,FT,Data Science,71200,M
2024,SE,FT,Data Scientist,71000,M
2024,SE,FT,Data Developer,71000,M
2024,EN,FT,Data Analyst,71000,M
2023,SE,FT,Data Scientist,71000,M
2023,MI,FT,Research Analyst,71000,M
2023,SE,FT,Research Analyst,70960,M
2023,MI,FT,Data Analyst,70900,M
2024,MI,FT,Data Scientist,70800,M
2024,SE,FT,Business Intelligence Developer,70800,M
2023,MI,FT,Data Specialist,70800,M
2023,EN,FT,Data Scientist,70800,M
2023,EN,FT,Machine Learning Engineer,70800,M
2023,MI,FT,Data Scientist,70800,M
2023,MI,FT,Data Engineer,70748,M
2023,MI,FT,Data Engineer,70748,M
2023,MI,FT,Data Engineer,70748,M
2024,MI,FT,Business Intelligence Developer,70692,M
2024,MI,FT,Business Intelligence Developer,70650,M
2023,MI,FT,Data Analyst,70600,M
2022,SE,FT,Data Engineer,70500,M
2024,EN,FT,Research Analyst,70400,M
2023,SE,FT,Data Analyst,70374,M
2023,SE,FT,Data Strategist,70374,M
2024,MI,FT,Research Engineer,70230,M
2022,MI,FT,Data Science Consultant,70186,M
2022,SE,FT,Data Analyst,70186,M
2023,SE,FT,Machine Learning Engineer,70179,L
2023,MI,FT,Data Engineer,70179,M
2023,MI,FT,Applied Machine Learning Engineer,70179,S
2023,SE,FT,Data Engineer,70179,M
2020,MI,FT,Data Engineer,70139,L
2023,MI,FT,Data Science Consultant,70132,M
2024,MI,FT,Data Scientist,70000,S
2024,EN,FT,Data Analyst,70000,M
2024,MI,FT,Data Engineer,70000,M
2024,MI,FT,Data Engineer,70000,M
2024,MI,FT,Data Analyst,70000,M
2024,EN,FT,Data Scientist,70000,M
2024,EN,FT,Data Analyst,70000,M
2024,MI,FT,Data Analyst,70000,M
2024,MI,FT,Data Analyst,70000,M
2024,MI,FT,Data Integration Engineer,70000,M
2024,EN,FT,Data Analyst,70000,M
2024,EN,FT,Data Operations Analyst,70000,M
2024,MI,FT,BI Analyst,70000,M
2024,MI,FT,Data Manager,70000,M
2024,MI,FT,Data Science Manager,70000,M
2024,EN,FT,Data Analyst,70000,M
2024,MI,FT,Data Integration Engineer,70000,M
2024,EN,FT,Data Analyst,70000,M
2024,EN,FT,Data Science Analyst,70000,M
2024,MI,FT,Data Science Consultant,70000,M
2024,EN,FT,BI Analyst,70000,M
2024,MI,FT,Data Specialist,70000,M
2024,MI,FT,Data Analyst,70000,M
2024,MI,FT,Data Engineer,70000,M
2024,MI,FT,Robotics Engineer,70000,M
2024,SE,FT,Data Scientist,70000,M
2024,MI,FT,Data Analyst,70000,M
2024,MI,FT,Data Scientist,70000,M
2024,MI,FT,Data Engineer,70000,M
2024,EN,FT,Data Analyst,70000,M
2024,EN,FT,Data Analyst,70000,M
2024,MI,FT,Data Engineer,70000,M
2024,EN,FT,Business Intelligence,70000,M
2024,SE,FT,Business Intelligence,70000,M
2024,MI,FT,Data Scientist,70000,M
2024,SE,FT,Data Science,70000,M
2024,MI,FT,Data Scientist,70000,M
2024,MI,FT,Data Science Consultant,70000,M
2024,SE,FT,Data Science,70000,M
2024,MI,FT,Data Science Consultant,70000,M
2024,MI,FT,Data Analyst,70000,M
2024,MI,FT,Data Scientist,70000,M
2024,EN,FT,Machine Learning Engineer,70000,M
2024,EN,FT,Business Intelligence Analyst,70000,M
2024,SE,FT,BI Developer,70000,M
2024,EN,FT,Data Developer,70000,M
2024,MI,FT,Data Analytics Manager,70000,M
2024,MI,FT,Data Scientist,70000,M
2023,EN,FT,Data Scientist,70000,M
2023,MI,FT,Data Scientist,70000,M
2023,SE,FT,Data Engineer,70000,M
2023,SE,FT,Data Science,70000,M
2023,MI,FT,Data Engineer,70000,M
2023,EN,FT,Research Analyst,70000,M
2023,SE,FT,Data Engineer,70000,M
2023,MI,FT,Data Analyst,70000,M
2023,MI,FT,Data Analyst,70000,M
2023,MI,FT,Data Engineer,70000,M
2023,SE,FT,Data Engineer,70000,M
2023,EN,FT,Data Scientist,70000,M
2023,SE,FT,Machine Learning Engineer,70000,M
2023,MI,FT,Research Analyst,70000,M
2023,EX,FT,Data Manager,70000,M
2023,SE,FT,Data Analyst,70000,M
2023,EX,FT,Data Manager,70000,M
2023,SE,FT,Data Analyst,70000,M
2023,EX,FT,Data Analyst,70000,M
2023,MI,FT,Data Manager,70000,M
2023,MI,FT,Data Analyst,70000,M
2023,EN,FT,Data Scientist,70000,M
2023,MI,FT,Data Analyst,70000,M
2023,MI,FT,Data Scientist,70000,M
2023,MI,FT,Data Engineer,70000,M
2023,MI,FT,Data Scientist,70000,M
2023,MI,FT,Data Analyst,70000,M
2023,SE,FT,BI Developer,70000,M
2023,SE,FT,Data Analyst,70000,M
2023,MI,FT,Data Analyst,70000,M
2023,EX,FT,Data Analyst,70000,M
2023,SE,FT,Data Analyst,70000,M
2023,MI,FT,Machine Learning Specialist,70000,M
2023,SE,FT,Data Analyst,70000,M
2023,SE,FT,Data Scientist,70000,M
2023,SE,FT,Data Specialist,70000,M
2023,SE,FT,Data Analyst,70000,M
2023,MI,FT,Data Quality Analyst,70000,M
2023,MI,FT,Data Quality Analyst,70000,M
2023,SE,FT,Data Analyst,70000,M
2023,MI,FT,Data Engineer,70000,M
2023,MI,FT,Data Engineer,70000,M
2023,SE,FT,Data Analyst,70000,M
2023,MI,FT,Data Specialist,70000,M
2023,MI,FT,Data Manager,70000,M
2023,MI,FT,BI Data Analyst,70000,M
2023,MI,FT,Data Specialist,70000,M
2023,MI,FT,Data Specialist,70000,M
2023,SE,FT,Data Scientist,70000,M
2023,MI,FT,Data Engineer,70000,M
2023,EN,FT,Data Analyst,70000,M
2023,MI,FT,Data Engineer,70000,M
2023,SE,FT,Data Analyst,70000,M
2023,SE,FT,Data Analyst,70000,M
2023,EN,FT,Data Analyst,70000,M
2023,SE,FT,Data Analyst,70000,M
2023,EN,FT,AI Programmer,70000,L
2023,SE,FT,Data Scientist,70000,M
2023,MI,FT,Data Science Manager,70000,M
2023,MI,FT,Data Science Consultant,70000,M
2023,MI,FT,Research Scientist,70000,M
2023,SE,FT,Data Scientist,70000,M
2023,MI,FT,Data Engineer,70000,M
2022,MI,FT,Data Engineer,70000,M
2022,SE,FT,Data Specialist,70000,M
2022,SE,FT,Data Engineer,70000,M
2022,SE,FT,Data Specialist,70000,M
2022,SE,FT,Data Scientist,70000,M
2022,SE,FT,Data Analyst,70000,M
2022,SE,FT,Data Analyst,70000,M
2022,SE,FT,Data Operations Engineer,70000,M
2022,SE,FT,Data Specialist,70000,M
2020,EN,FT,Big Data Engineer,70000,L
2021,EN,FT,Computer Vision Software Engineer,70000,M
2021,MI,FT,Research Scientist,69999,L
2024,MI,FT,Research Scientist,69800,M
2024,SE,FT,Encounter Data Management Professional,69800,M
2024,SE,FT,Encounter Data Management Professional,69800,M
2024,MI,FT,Research Scientist,69800,M
2024,MI,FT,Research Scientist,69800,M
2024,MI,FT,Data Specialist,69785,M
2021,MI,PT,Data Engineer,69741,L
2021,EX,FT,Data Science Consultant,69741,S
